"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/amazonaws_forecastquery/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/amazonaws_forecastquery/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/amazonaws_globalaccelerator/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/amazonaws_globalaccelerator/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/amazonaws_inspector/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/amazonaws_inspector/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_apimanagement_apimapisbytags/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_apimanagement_apimapisbytags/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_apimanagement_apimissues/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_apimanagement_apimissues/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_apimanagement_apimversionsets/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_apimanagement_apimversionsets/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_applicationinsights_querypacks_api/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_applicationinsights_querypacks_api/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_azsadmin_delegatedprovider/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_azsadmin_delegatedprovider/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_containerinstance_containerinstance/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_containerinstance_containerinstance/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_mysql_dataencryptionkeys/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_mysql_dataencryptionkeys/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_mysql_privatelinkresources/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_mysql_privatelinkresources/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_operationalinsights_swagger/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_operationalinsights_swagger/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_servicebus/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_servicebus/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_web_logicappsmanagementclient/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_web_logicappsmanagementclient/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/azure_web_topleveldomains/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/azure_web_topleveldomains/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/deutschebahn_fahrplan/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/deutschebahn_fahrplan/openapi.json","openapi-3","filename:openapi.json openapi"
"DataFire/Integrations","https://github.com/DataFire/Integrations","0","integrations/generated/google_adsense/openapi.json","https://raw.githubusercontent.com/DataFire/Integrations/56332a12c8011cb27be25e3173a0f3b3729c08da/integrations/generated/google_adsense/openapi.json","openapi-3","filename:openapi.json openapi"
